1261,OU,FRA,BRC,A8000J,94,2023-05-5T0:38:0,-4,65,0
347,LQ,GIG,MAD,R8000P,16,2023-05-21T15:1:0,-4,613,0
133,LF,MAD,SCL,X8000D,31,2023-05-30T1:21:0,-2,331,0
821,UU,FRA,GIG,R8000L,14,2023-05-16T16:55:0,5,192,0
608,WM,GIG,SCL,R8000S,42,2023-05-31T13:32:0,-1,181,0
2156,MA,EZE,MAD,Y8000B,3,2023-05-14T3:21:0,2,1013,0
2224,ON,HND,BRC,B8000Q,86,2023-05-13T17:11:0,-5,117,0
2410,GJ,PRG,SCL,Q8000E,38,2023-05-15T1:51:0,1,1171,0
2365,LG,EZE,MAD,X8000M,10,2023-05-19T11:32:0,4,771,0
843,JX,SCL,HND,W8000D,60,2023-05-26T21:8:0,2,593,0
1314,JX,BRC,HND,E8000W,100,2023-05-26T12:2:0,0,667,0
2805,YT,MAD,AMS,F8000B,25,2023-05-6T0:14:0,-1,659,0
1942,SU,WAW,SCL,B8000J,31,2023-05-23T4:55:0,0,1147,0
824,IC,BRC,WAW,N8000P,24,2023-05-5T1:6:0,3,819,0
1146,AL,HND,BRC,U8000K,24,2023-05-8T23:0:0,4,1092,0
2602,FC,AMS,GIG,O8000M,76,2023-05-28T12:1:0,5,897,0
1772,KJ,SCL,PRG,K8000R,17,2023-05-18T17:45:0,-2,107,0
2183,FQ,HND,EZE,Y8000X,11,2023-05-17T6:57:0,-3,100,0
1040,XQ,HND,AMS,G8000U,27,2023-05-3T2:16:0,0,149,0
1372,NG,GIG,HND,W8000E,88,2023-05-15T19:52:0,4,446,0
1777,DP,GIG,PRG,Q8000K,51,2023-05-31T3:8:0,-1,475,0
1001,RB,HND,FRA,D8000T,89,2023-05-28T13:4:0,-1,709,0
3141,YF,SCL,MAD,X8000B,52,2023-05-14T12:52:0,-2,610,0
1720,OM,BRC,FRA,V8000T,31,2023-05-6T10:22:0,-5,852,0
105,OH,PRG,FRA,O8000N,96,2023-05-2T15:54:0,2,880,0
1075,TA,AMS,GIG,W8000H,9,2023-05-13T3:17:0,3,679,0
3383,HI,PRG,GIG,V8000P,84,2023-05-10T9:37:0,-5,188,0
3016,NJ,SCL,BRC,H8000Z,94,2023-05-13T19:14:0,1,183,0
1195,HK,GIG,SCL,A8000G,46,2023-05-16T11:23:0,-5,1093,0
3065,NX,HND,FRA,C8000W,4,2023-05-23T18:55:0,0,508,0
3003,RM,HND,EZE,J8000A,54,2023-05-16T10:27:0,5,734,0
3335,XT,FRA,SCL,S8000T,15,2023-05-24T6:14:0,1,1062,0
1129,XF,BRC,HND,F8000I,84,2023-05-5T16:17:0,0,427,0
1990,EV,PRG,HND,H8000S,82,2023-05-4T12:19:0,-4,494,0
2920,DB,PRG,AMS,G8000L,48,2023-05-22T9:20:0,4,1061,0
2850,BR,FRA,SCL,E8000O,24,2023-05-7T0:23:0,1,61,0
559,IP,MAD,BRC,Q8000W,77,2023-05-25T3:39:0,3,599,0
902,PX,PRG,SCL,Z8000X,59,2023-05-18T8:22:0,0,996,0
2757,OS,HND,MAD,D8000L,1,2023-05-22T15:3:0,2,768,0
3165,NE,WAW,PRG,B8000A,18,2023-05-2T20:37:0,4,911,0
2946,IH,AMS,PRG,U8000N,8,2023-05-1T15:22:0,0,277,0
1407,IE,SCL,BRC,R8000A,69,2023-05-7T18:37:0,-4,116,0
1893,GB,EZE,PRG,U8000C,85,2023-05-24T21:46:0,1,791,0
3009,SW,SCL,AMS,U8000Q,11,2023-05-31T19:49:0,0,1171,0
2489,WM,MAD,PRG,O8000Q,30,2023-05-16T19:54:0,1,1128,0
1630,GQ,MAD,AMS,A8000W,32,2023-05-16T10:25:0,2,150,0
1024,LR,FRA,GIG,D8000E,22,2023-05-23T9:37:0,3,675,0
620,GK,AMS,EZE,N8000S,39,2023-05-26T2:38:0,4,630,0
244,DO,HND,MAD,S8000Y,14,2023-05-28T13:59:0,-5,109,0
2831,XW,HND,GIG,W8000W,86,2023-05-26T15:24:0,5,775,0
2368,KG,BRC,SCL,A8000N,8,2023-05-13T6:57:0,2,93,0
1197,TJ,FRA,MAD,U8000W,81,2023-05-23T11:47:0,4,316,0
2410,SZ,SCL,BRC,W8000C,20,2023-05-24T21:43:0,5,1120,0
2902,BZ,FRA,AMS,I8000G,89,2023-05-10T10:0:0,-3,1008,0
563,NV,GIG,EZE,B8000O,68,2023-05-24T10:55:0,-1,328,0
1123,YJ,BRC,AMS,J8000Z,19,2023-05-1T17:47:0,2,943,0
1016,XI,MAD,PRG,L8000E,12,2023-05-6T22:59:0,-1,846,0
1019,KQ,FRA,AMS,U8000S,40,2023-05-15T2:2:0,-3,1187,0
3350,BN,MAD,EZE,K8000G,42,2023-05-14T21:8:0,-5,1119,0
276,KL,AMS,EZE,O8000E,50,2023-05-17T13:54:0,4,189,0
3471,ZW,MAD,EZE,A8000B,35,2023-05-1T19:5:0,2,751,0
1627,CA,AMS,PRG,O8000M,2,2023-05-3T18:17:0,-2,1051,0
1598,EY,PRG,EZE,K8000A,27,2023-05-5T0:1:0,-3,343,0
2520,IS,EZE,HND,F8000K,18,2023-05-9T18:59:0,1,1029,0
346,RF,EZE,GIG,M8000S,96,2023-05-31T14:46:0,2,1190,0
160,YD,HND,FRA,D8000D,96,2023-05-29T8:37:0,-4,449,0
2192,YV,GIG,FRA,Z8000M,85,2023-05-8T11:50:0,3,1036,0
608,LM,HND,FRA,O8000Z,63,2023-05-12T12:46:0,4,1140,0
122,ZU,MAD,PRG,A8000X,17,2023-05-15T16:37:0,5,642,0
1258,MP,BRC,EZE,X8000E,44,2023-05-2T10:40:0,-2,966,0
237,IP,WAW,HND,A8000I,20,2023-05-2T2:36:0,-3,164,0
2518,HU,MAD,WAW,U8000F,67,2023-05-5T13:13:0,-4,386,0
2925,HK,PRG,MAD,Z8000L,63,2023-05-12T15:19:0,5,67,0
1487,ZJ,WAW,HND,B8000J,16,2023-05-30T13:21:0,2,649,0
1155,PK,AMS,EZE,Y8000Y,21,2023-05-30T1:38:0,4,1080,0
3210,SI,WAW,EZE,A8000C,85,2023-05-16T14:56:0,-5,102,0
2668,HK,EZE,HND,R8000O,86,2023-05-28T5:0:0,0,919,0
527,EH,WAW,AMS,W8000R,54,2023-05-16T17:12:0,-1,615,0
1584,KO,SCL,FRA,G8000S,72,2023-05-18T20:14:0,1,330,0
1353,WG,FRA,MAD,F8000U,66,2023-05-2T23:57:0,-2,98,0
3002,GE,FRA,BRC,C8000R,38,2023-05-14T20:16:0,0,958,0
962,EQ,GIG,BRC,N8000I,61,2023-05-18T16:15:0,1,599,0
1924,JU,GIG,HND,G8000E,34,2023-05-17T16:17:0,-5,78,0
3496,IV,BRC,MAD,I8000O,26,2023-05-19T1:38:0,2,596,0
2007,QT,FRA,GIG,M8000Q,50,2023-05-25T19:58:0,-5,906,0
3052,YW,BRC,SCL,A8000D,25,2023-05-28T12:19:0,-1,605,0
1193,IU,MAD,PRG,V8000K,96,2023-05-29T17:14:0,-1,911,0
1078,ZV,GIG,AMS,D8000U,11,2023-05-15T15:49:0,-2,441,0
1841,DC,GIG,EZE,I8000C,55,2023-05-8T0:53:0,-4,272,0
470,YG,PRG,SCL,B8000Y,9,2023-05-13T0:5:0,3,890,0
166,ZX,HND,BRC,Y8000E,68,2023-05-25T5:34:0,2,518,0
2268,LX,EZE,AMS,M8000R,50,2023-05-6T10:24:0,-3,452,0
1444,DD,WAW,BRC,F8000J,82,2023-05-20T8:32:0,5,479,0
1986,WP,AMS,MAD,X8000D,81,2023-05-14T16:17:0,-2,787,0
866,XV,AMS,MAD,A8000H,68,2023-05-16T10:24:0,-3,1034,0
3340,RF,FRA,GIG,Y8000R,23,2023-05-18T8:21:0,3,546,0
827,FO,PRG,GIG,P8000Z,92,2023-05-11T4:8:0,-1,884,0
3211,EU,PRG,GIG,P8000X,80,2023-05-18T21:29:0,-4,1061,0
3106,QK,FRA,AMS,L8000H,24,2023-05-2T17:44:0,0,396,0
2645,HD,SCL,GIG,C8000T,78,2023-05-29T15:16:0,3,127,0
3437,QG,WAW,SCL,H8000G,78,2023-05-23T16:4:0,-5,305,0
1005,OJ,WAW,AMS,C8000Y,85,2023-05-2T14:3:0,2,776,0
648,LF,WAW,EZE,L8000I,85,2023-05-22T3:40:0,-4,303,0
2193,VO,EZE,SCL,E8000I,29,2023-05-26T14:51:0,-5,396,0
294,NF,GIG,SCL,U8000J,18,2023-05-17T12:26:0,0,935,0
592,HT,AMS,PRG,I8000Z,16,2023-05-28T17:53:0,1,1119,0
2173,BR,AMS,MAD,N8000A,88,2023-05-1T3:28:0,-1,605,0
2915,PM,FRA,EZE,C8000T,13,2023-05-25T18:51:0,-4,383,0
376,YH,SCL,WAW,A8000Y,49,2023-05-11T23:26:0,1,473,0
631,LB,GIG,FRA,Z8000D,87,2023-05-3T13:9:0,-3,166,0
507,AZ,SCL,WAW,N8000S,67,2023-05-2T7:26:0,-1,794,0
1479,DH,EZE,HND,K8000F,49,2023-05-27T0:59:0,1,540,0
1593,AU,FRA,GIG,Z8000Q,86,2023-05-15T5:57:0,-3,1160,0
2922,UT,BRC,MAD,E8000J,51,2023-05-31T9:41:0,-4,95,0
902,DC,BRC,AMS,W8000A,40,2023-05-7T4:8:0,1,296,0
167,EL,AMS,EZE,V8000Y,4,2023-05-24T0:45:0,0,686,0
333,NY,HND,FRA,G8000Q,68,2023-05-29T3:8:0,-5,303,0
147,QF,WAW,AMS,X8000W,77,2023-05-30T4:49:0,4,461,0
320,FF,SCL,GIG,R8000O,46,2023-05-9T22:17:0,5,1099,0
1057,AG,MAD,HND,K8000T,62,2023-05-4T20:10:0,1,262,0
3446,PR,AMS,EZE,B8000P,87,2023-05-29T21:18:0,5,794,0
190,YY,HND,MAD,G8000A,46,2023-05-2T11:41:0,4,893,0
1505,RM,SCL,GIG,S8000H,99,2023-05-6T12:13:0,2,1064,0
1534,EM,EZE,AMS,I8000G,33,2023-05-3T15:42:0,1,859,0
2705,CA,MAD,EZE,C8000K,73,2023-05-3T13:4:0,-4,68,0
2816,IA,GIG,WAW,D8000Z,78,2023-05-4T13:29:0,-5,384,0
3080,UV,FRA,EZE,J8000J,98,2023-05-16T5:26:0,-2,113,0
3242,XB,SCL,AMS,V8000D,58,2023-05-17T6:6:0,2,736,0
1180,VZ,PRG,BRC,X8000J,65,2023-05-20T0:48:0,2,1138,0
269,KL,SCL,HND,W8000V,84,2023-05-5T8:42:0,-2,231,0
932,BJ,MAD,WAW,Y8000M,77,2023-05-13T14:37:0,5,860,0
2765,DN,BRC,PRG,Y8000H,61,2023-05-19T23:26:0,2,567,0
942,OK,BRC,WAW,U8000O,59,2023-05-25T18:41:0,5,470,0
1885,JM,BRC,HND,Y8000Q,45,2023-05-22T14:34:0,-5,661,0
564,GB,AMS,BRC,M8000O,12,2023-05-20T8:25:0,3,1172,0
1567,VQ,FRA,PRG,S8000J,14,2023-05-14T17:22:0,-5,955,0
2425,FQ,GIG,SCL,P8000B,52,2023-05-26T7:58:0,-4,748,0
472,NV,PRG,WAW,J8000J,5,2023-05-14T7:42:0,3,391,0
3435,EA,SCL,GIG,O8000M,6,2023-05-15T9:36:0,3,709,0
773,DW,WAW,HND,X8000Y,72,2023-05-1T5:18:0,0,621,0
2764,ZX,EZE,MAD,W8000A,44,2023-05-31T18:44:0,1,732,0
2201,OY,WAW,MAD,T8000A,31,2023-05-20T16:8:0,-5,448,0
2501,VC,SCL,FRA,W8000D,40,2023-05-15T23:29:0,-5,1199,0
1881,BJ,HND,MAD,L8000O,92,2023-05-17T9:4:0,-3,133,0
281,NW,EZE,BRC,Q8000E,83,2023-05-20T23:58:0,-1,959,0
2168,MT,PRG,SCL,I8000C,93,2023-05-11T1:45:0,-4,1186,0
3383,RX,PRG,FRA,M8000F,55,2023-05-3T1:58:0,-1,589,0
765,XV,MAD,BRC,I8000M,47,2023-05-18T0:23:0,-3,315,0
3154,MN,FRA,PRG,H8000V,88,2023-05-23T6:53:0,-1,1080,0
3393,IV,GIG,MAD,E8000I,33,2023-05-8T23:51:0,-4,104,0
1791,FY,MAD,FRA,T8000O,24,2023-05-23T11:44:0,4,861,0
3286,SA,EZE,BRC,Z8000A,17,2023-05-17T10:58:0,-2,1162,0
1123,VS,WAW,FRA,D8000X,42,2023-05-18T16:20:0,4,271,0
3076,MM,AMS,PRG,L8000G,90,2023-05-27T3:40:0,3,179,0
1982,AM,FRA,PRG,E8000R,13,2023-05-6T1:53:0,-5,320,0
522,NI,AMS,BRC,H8000V,41,2023-05-25T17:32:0,5,829,0
3050,YE,BRC,FRA,P8000P,47,2023-05-16T22:20:0,0,937,0
1742,HU,EZE,PRG,Z8000J,55,2023-05-29T2:59:0,-2,539,0
3414,GO,AMS,FRA,E8000G,5,2023-05-24T6:38:0,-1,86,0
3077,TF,PRG,AMS,L8000Z,61,2023-05-14T7:48:0,-5,228,0
2983,SE,SCL,BRC,G8000D,71,2023-05-2T4:45:0,0,867,0
3168,SV,WAW,SCL,X8000G,36,2023-05-16T10:11:0,5,944,0
722,VK,BRC,AMS,B8000Q,72,2023-05-16T18:38:0,4,852,0
1886,II,SCL,FRA,O8000D,16,2023-05-25T16:41:0,-1,866,0
3413,GD,SCL,HND,E8000J,63,2023-05-21T7:36:0,5,1106,0
363,YE,MAD,FRA,N8000Y,13,2023-05-31T3:35:0,-2,997,0
3131,NC,EZE,FRA,T8000R,34,2023-05-25T4:46:0,-5,601,0
2226,TD,WAW,SCL,P8000W,52,2023-05-7T1:41:0,0,934,0
848,BJ,AMS,WAW,X8000C,2,2023-05-15T8:40:0,-1,864,0
1888,EG,AMS,HND,R8000S,69,2023-05-16T10:5:0,-1,413,0
952,ZV,EZE,WAW,W8000F,98,2023-05-25T0:52:0,4,727,0
2999,EF,MAD,GIG,D8000S,90,2023-05-30T14:52:0,4,391,0
2496,GR,AMS,MAD,M8000I,5,2023-05-30T15:58:0,3,92,0
1319,GJ,FRA,BRC,U8000R,39,2023-05-14T10:41:0,3,194,0
2221,PL,PRG,EZE,G8000B,88,2023-05-22T6:7:0,-2,874,0
3403,CB,BRC,WAW,R8000E,86,2023-05-29T7:33:0,-2,680,0
1123,LK,WAW,GIG,N8000M,59,2023-05-23T19:43:0,4,1146,0
617,ZP,HND,GIG,Z8000S,38,2023-05-23T22:43:0,-5,354,0
1236,SD,FRA,AMS,D8000R,95,2023-05-17T7:52:0,4,125,0
3427,OA,FRA,AMS,G8000W,9,2023-05-3T13:49:0,4,687,0
198,AG,HND,BRC,O8000U,43,2023-05-3T7:2:0,2,475,0
1499,YR,FRA,GIG,N8000I,63,2023-05-22T20:16:0,5,923,0
1043,HJ,GIG,MAD,X8000O,68,2023-05-1T7:26:0,-4,635,0
1174,CG,SCL,BRC,M8000N,65,2023-05-6T2:20:0,-4,676,0
876,QJ,MAD,GIG,P8000X,82,2023-05-25T19:33:0,-1,542,0
1793,ZN,MAD,WAW,C8000B,14,2023-05-28T15:17:0,0,507,0
1806,TF,WAW,FRA,C8000L,43,2023-05-5T15:44:0,1,382,0
967,HX,BRC,FRA,T8000Z,92,2023-05-10T4:7:0,4,112,0
470,YU,BRC,HND,I8000S,27,2023-05-17T7:59:0,-4,1164,0
2228,QF,FRA,AMS,U8000B,85,2023-05-16T20:4:0,-2,267,0
1876,FY,HND,SCL,Q8000R,25,2023-05-13T12:17:0,-5,491,0
1245,JI,SCL,BRC,Z8000L,57,2023-05-27T22:37:0,5,179,0
3147,SZ,WAW,GIG,U8000I,98,2023-05-23T12:10:0,-3,136,0
1694,GR,HND,AMS,E8000F,13,2023-05-4T13:0:0,3,438,0
1075,NT,MAD,EZE,H8000J,65,2023-05-12T18:21:0,5,1111,0
2481,ZO,EZE,BRC,S8000Z,1,2023-05-26T1:23:0,1,754,0
2040,WU,WAW,PRG,M8000J,11,2023-05-14T23:32:0,-1,409,0
1894,BL,GIG,PRG,A8000L,67,2023-05-20T17:16:0,2,985,0
2874,LQ,WAW,PRG,F8000S,7,2023-05-17T4:45:0,-2,1017,0
1196,SP,GIG,EZE,M8000E,14,2023-05-1T17:10:0,-2,1071,0
548,KM,PRG,HND,I8000H,69,2023-05-15T2:5:0,-3,363,0
1755,QB,EZE,PRG,Q8000I,92,2023-05-15T20:25:0,1,300,0
303,YE,HND,FRA,N8000P,76,2023-05-11T2:6:0,2,101,0
1595,WC,BRC,HND,D8000Y,28,2023-05-27T17:8:0,-5,536,0
1632,NF,MAD,WAW,A8000N,13,2023-05-27T16:39:0,-3,107,0
2352,OU,SCL,AMS,V8000A,77,2023-05-21T0:17:0,2,796,0
1773,SU,EZE,SCL,H8000B,92,2023-05-27T6:48:0,-1,164,0
1468,BL,WAW,EZE,Q8000S,77,2023-05-18T4:59:0,-4,96,0
2159,AU,HND,WAW,K8000J,49,2023-05-26T19:39:0,0,994,0
892,SY,BRC,FRA,Q8000X,94,2023-05-7T17:20:0,0,831,0
2273,AI,BRC,GIG,U8000D,32,2023-05-4T7:38:0,-4,992,0
387,MM,GIG,BRC,S8000Z,64,2023-05-28T10:28:0,-4,715,0
1232,JZ,HND,PRG,J8000E,25,2023-05-27T7:1:0,-5,1001,0
135,IY,PRG,GIG,F8000Y,20,2023-05-5T13:20:0,-4,663,0
749,PS,PRG,EZE,P8000G,98,2023-05-12T6:38:0,-3,1072,0
1435,GY,AMS,WAW,M8000X,66,2023-05-22T2:10:0,1,846,0
1545,FN,PRG,AMS,J8000B,57,2023-05-18T0:23:0,-2,314,0
669,QI,MAD,WAW,Z8000J,69,2023-05-16T6:47:0,0,1153,0
3243,ZB,WAW,GIG,F8000V,51,2023-05-19T15:25:0,3,1174,0
837,SE,HND,FRA,R8000B,47,2023-05-29T7:23:0,0,325,0
735,UF,SCL,GIG,E8000X,58,2023-05-6T15:14:0,0,149,0
143,UN,GIG,EZE,K8000P,3,2023-05-8T5:13:0,2,186,0
2981,TC,MAD,HND,J8000D,51,2023-05-18T7:43:0,3,595,0
170,CC,EZE,MAD,T8000K,62,2023-05-2T14:6:0,2,531,0
889,XB,AMS,SCL,C8000F,52,2023-05-23T3:22:0,2,257,0
1831,CT,BRC,AMS,I8000G,50,2023-05-11T19:41:0,5,202,0
142,KI,BRC,FRA,H8000U,58,2023-05-8T11:16:0,4,382,0
1124,UP,HND,FRA,V8000U,33,2023-05-25T19:50:0,0,779,0
2797,UU,PRG,GIG,K8000I,76,2023-05-27T11:46:0,5,767,0
1503,FJ,WAW,FRA,R8000H,32,2023-05-19T22:14:0,4,1109,0
2236,MV,GIG,WAW,R8000B,12,2023-05-6T4:29:0,-2,486,0
128,UE,MAD,BRC,E8000O,40,2023-05-31T16:26:0,-4,1162,0
2890,DR,EZE,BRC,L8000C,10,2023-05-25T21:16:0,1,1160,0
2064,DP,BRC,AMS,B8000O,45,2023-05-9T7:56:0,1,625,0
2442,AW,HND,AMS,I8000V,47,2023-05-4T21:56:0,0,1092,0
2967,FW,SCL,AMS,Q8000A,28,2023-05-7T15:20:0,-1,638,0
599,IO,HND,PRG,T8000S,72,2023-05-15T5:16:0,5,958,0
734,OL,SCL,FRA,L8000Z,67,2023-05-14T13:35:0,-1,721,0
3277,PM,FRA,MAD,H8000P,44,2023-05-6T13:23:0,1,203,0
1478,HI,GIG,BRC,M8000I,74,2023-05-27T0:15:0,-3,1184,0
2384,VD,EZE,HND,X8000R,11,2023-05-19T20:40:0,5,482,0
1365,XD,BRC,EZE,B8000U,5,2023-05-7T14:44:0,-4,312,0
739,GM,WAW,SCL,U8000S,72,2023-05-23T8:33:0,-2,130,0
683,ZF,GIG,BRC,C8000Z,67,2023-05-9T14:29:0,-1,1019,0
1808,GK,PRG,BRC,K8000K,14,2023-05-2T1:15:0,-4,317,0
1003,DS,BRC,GIG,C8000M,88,2023-05-1T18:45:0,-1,841,0
1405,OC,HND,BRC,W8000R,30,2023-05-26T17:17:0,-4,429,0
1042,BD,HND,MAD,H8000M,18,2023-05-20T6:36:0,0,888,0
3354,GW,AMS,BRC,Y8000M,70,2023-05-3T4:26:0,1,93,0
1243,GW,HND,PRG,E8000G,89,2023-05-18T12:26:0,5,1148,0
3124,OC,AMS,FRA,F8000E,78,2023-05-1T13:40:0,0,518,0
358,UE,EZE,WAW,Y8000G,94,2023-05-15T8:55:0,2,482,0
2442,VE,AMS,EZE,K8000A,41,2023-05-19T16:11:0,-1,542,0
1728,MP,MAD,GIG,R8000C,76,2023-05-26T20:3:0,4,752,0
2905,HA,WAW,HND,X8000F,68,2023-05-12T19:24:0,2,398,0
361,CR,SCL,MAD,E8000Y,7,2023-05-1T17:42:0,0,529,0
1010,ZU,PRG,GIG,I8000W,7,2023-05-2T3:22:0,-3,877,0
3108,VQ,EZE,HND,A8000T,82,2023-05-8T10:22:0,5,836,0
2311,OP,BRC,SCL,L8000M,45,2023-05-15T23:17:0,5,874,0
730,UU,HND,PRG,V8000H,72,2023-05-10T4:42:0,-4,671,0
2165,ZP,MAD,AMS,U8000I,99,2023-05-4T15:16:0,4,986,0
3267,IE,WAW,AMS,H8000O,84,2023-05-31T15:40:0,-1,108,0
3072,JK,SCL,EZE,G8000W,93,2023-05-5T0:38:0,4,590,0
470,GO,BRC,WAW,U8000Y,20,2023-05-3T6:7:0,-5,737,0
2646,HF,EZE,FRA,S8000D,84,2023-05-9T2:24:0,2,635,0
