646,QW,GIG,PRG,R8000S,93,2023-05-28T22:43:0,-2,226,0
1276,PY,GIG,EZE,I8000L,48,2023-05-11T21:35:0,0,1102,0
1034,LR,HND,GIG,T8000W,62,2023-05-3T21:17:0,-1,1142,0
2837,JF,PRG,AMS,O8000H,50,2023-05-10T14:51:0,-4,926,0
1349,VR,WAW,PRG,Y8000J,34,2023-05-13T21:26:0,3,775,0
2418,RH,MAD,FRA,K8000U,78,2023-05-6T18:47:0,-4,765,0
3117,DD,FRA,HND,S8000J,48,2023-05-25T3:58:0,3,1127,0
2107,LV,WAW,MAD,V8000Q,96,2023-05-11T19:15:0,0,631,0
1263,CQ,MAD,HND,A8000Q,82,2023-05-9T12:54:0,3,1043,0
3350,OP,HND,SCL,Z8000R,33,2023-05-20T20:33:0,-1,1125,0
2697,OI,WAW,HND,G8000Z,85,2023-05-10T18:55:0,-2,542,0
1531,YT,WAW,AMS,F8000T,57,2023-05-12T2:30:0,-3,529,0
3375,AX,HND,PRG,Q8000X,93,2023-05-24T17:56:0,2,781,0
2259,PM,MAD,GIG,M8000E,7,2023-05-29T7:27:0,4,608,0
3472,MB,PRG,GIG,A8000S,40,2023-05-14T2:31:0,4,988,0
252,QB,EZE,SCL,F8000Y,14,2023-05-31T4:2:0,1,953,0
1511,GI,SCL,FRA,W8000U,96,2023-05-9T13:18:0,0,398,0
1036,ZA,GIG,SCL,Q8000J,85,2023-05-10T11:28:0,-4,601,0
1347,TE,EZE,AMS,E8000Y,92,2023-05-17T12:22:0,-2,164,0
3120,KP,AMS,FRA,J8000E,16,2023-05-1T14:36:0,-1,247,0
1044,NQ,SCL,FRA,U8000Y,80,2023-05-4T3:49:0,3,812,0
776,ZH,AMS,SCL,D8000C,10,2023-05-26T19:29:0,2,150,0
2226,GV,PRG,FRA,V8000K,51,2023-05-6T14:45:0,-5,80,0
2402,EQ,FRA,EZE,X8000I,38,2023-05-18T10:11:0,3,1078,0
2647,WM,MAD,EZE,H8000W,14,2023-05-24T10:14:0,0,1183,0
2243,YV,SCL,FRA,D8000D,92,2023-05-26T8:49:0,0,1064,0
3149,HJ,GIG,MAD,J8000J,96,2023-05-26T23:4:0,-2,1122,0
2178,SS,MAD,SCL,A8000H,42,2023-05-15T16:27:0,-1,738,0
2246,PR,FRA,PRG,Q8000R,90,2023-05-8T22:1:0,-4,1008,0
1431,CC,WAW,PRG,C8000R,87,2023-05-3T12:16:0,5,1113,0
1739,KG,MAD,GIG,Q8000R,88,2023-05-26T18:12:0,2,329,0
2152,TG,WAW,FRA,C8000J,91,2023-05-21T17:18:0,-3,1159,0
1517,AI,PRG,WAW,A8000A,46,2023-05-27T21:25:0,0,809,0
2887,WB,SCL,WAW,P8000L,73,2023-05-4T12:39:0,-1,890,0
185,HK,HND,PRG,Z8000H,33,2023-05-25T14:22:0,-5,147,0
2912,TB,EZE,SCL,L8000H,70,2023-05-3T7:13:0,-3,1007,0
1909,ZQ,EZE,HND,J8000N,12,2023-05-10T8:51:0,3,77,0
948,AB,GIG,SCL,Z8000W,74,2023-05-17T21:6:0,2,881,0
3431,AY,BRC,GIG,T8000U,54,2023-05-8T9:36:0,-3,1144,0
1249,AT,EZE,PRG,A8000G,20,2023-05-26T15:15:0,-3,1175,0
1156,PO,AMS,EZE,S8000G,48,2023-05-31T15:31:0,-4,1096,0
2215,PW,BRC,PRG,U8000I,58,2023-05-6T0:39:0,3,849,0
707,BN,BRC,SCL,U8000L,74,2023-05-7T7:40:0,4,224,0
2152,LI,HND,SCL,X8000O,82,2023-05-5T7:2:0,3,901,0
3226,WZ,HND,GIG,X8000J,28,2023-05-22T16:58:0,4,761,0
286,PS,AMS,SCL,P8000T,32,2023-05-20T5:38:0,3,441,0
752,SR,PRG,BRC,P8000R,77,2023-05-15T10:51:0,-4,199,0
1007,CF,SCL,GIG,A8000C,55,2023-05-17T13:28:0,-3,347,0
2521,JT,AMS,FRA,S8000Q,99,2023-05-29T23:8:0,-4,1127,0
1417,IQ,PRG,SCL,Q8000K,79,2023-05-17T3:50:0,-3,1052,0
2005,BH,EZE,SCL,S8000A,98,2023-05-29T19:46:0,5,1007,0
767,OG,BRC,GIG,R8000J,17,2023-05-13T0:34:0,3,458,0
1112,YQ,PRG,HND,Z8000K,89,2023-05-10T1:50:0,2,390,0
3476,QS,EZE,GIG,J8000D,14,2023-05-7T11:19:0,-1,215,0
2733,EF,SCL,WAW,M8000V,64,2023-05-28T0:6:0,5,1088,0
3382,XZ,PRG,EZE,E8000E,92,2023-05-28T20:53:0,2,494,0
561,OA,MAD,BRC,L8000Z,20,2023-05-25T13:58:0,-1,926,0
2180,UX,FRA,AMS,M8000U,59,2023-05-2T22:16:0,-4,1187,0
1348,WR,WAW,FRA,P8000Q,54,2023-05-20T11:45:0,-5,1010,0
2104,VY,MAD,FRA,R8000Y,66,2023-05-21T21:10:0,-1,117,0
1274,LF,FRA,PRG,B8000X,75,2023-05-10T15:23:0,-4,712,0
2131,NK,WAW,PRG,W8000R,76,2023-05-28T23:48:0,-4,779,0
3065,RA,FRA,AMS,J8000U,88,2023-05-1T5:6:0,-5,725,0
391,NT,FRA,AMS,P8000A,14,2023-05-11T8:13:0,2,1157,0
2933,JN,MAD,HND,Z8000J,57,2023-05-19T12:3:0,4,138,0
954,EY,SCL,AMS,L8000U,37,2023-05-29T8:56:0,2,251,0
2581,RT,BRC,EZE,X8000R,23,2023-05-23T11:6:0,1,431,0
2316,XC,EZE,BRC,I8000V,94,2023-05-20T1:42:0,1,1174,0
3442,UD,HND,MAD,J8000Q,64,2023-05-4T4:8:0,-3,553,0
1226,OZ,EZE,GIG,X8000G,92,2023-05-19T13:30:0,1,449,0
741,TV,BRC,EZE,F8000E,16,2023-05-10T14:31:0,-1,617,0
1032,AA,WAW,GIG,C8000G,84,2023-05-21T9:9:0,0,709,0
1713,MK,HND,BRC,O8000R,75,2023-05-2T9:7:0,-4,1142,0
1973,WL,PRG,MAD,J8000P,66,2023-05-10T9:39:0,-3,289,0
1717,LS,EZE,PRG,R8000X,52,2023-05-31T7:25:0,-1,808,0
1356,TO,HND,SCL,M8000I,13,2023-05-27T21:52:0,5,929,0
251,IE,WAW,MAD,M8000T,15,2023-05-15T5:24:0,-2,185,0
1173,VE,GIG,PRG,V8000F,39,2023-05-19T8:54:0,2,381,0
3141,WS,SCL,PRG,A8000F,62,2023-05-27T7:22:0,0,357,0
594,CU,HND,FRA,A8000P,24,2023-05-20T13:2:0,-5,920,0
259,WM,HND,BRC,M8000T,94,2023-05-6T14:31:0,3,1051,0
101,AO,BRC,HND,O8000L,61,2023-05-2T13:38:0,-4,968,0
823,KD,SCL,MAD,E8000S,31,2023-05-11T19:17:0,2,513,0
777,XQ,HND,MAD,D8000W,56,2023-05-12T3:28:0,-5,703,0
165,QI,PRG,BRC,J8000L,20,2023-05-9T10:40:0,1,1198,0
3411,MF,PRG,GIG,Z8000A,51,2023-05-25T10:19:0,5,854,0
3082,VS,WAW,SCL,D8000E,82,2023-05-1T4:53:0,-2,140,0
1329,JQ,EZE,AMS,O8000R,99,2023-05-4T6:25:0,2,792,0
2246,XB,AMS,EZE,B8000R,18,2023-05-27T23:18:0,4,220,0
2672,FY,SCL,PRG,N8000E,58,2023-05-18T2:36:0,-2,1115,0
2342,QG,MAD,FRA,V8000H,26,2023-05-6T16:49:0,0,568,0
881,JZ,HND,BRC,Z8000C,26,2023-05-12T0:45:0,4,725,0
1738,YF,HND,WAW,Q8000F,10,2023-05-17T20:38:0,-4,120,0
1498,LL,PRG,EZE,J8000F,89,2023-05-13T18:25:0,5,889,0
1649,RG,AMS,HND,S8000W,91,2023-05-13T14:3:0,-4,501,0
2307,VA,MAD,WAW,M8000J,14,2023-05-30T4:24:0,-4,389,0
1091,LJ,EZE,GIG,M8000P,43,2023-05-30T6:22:0,5,190,0
2386,KM,FRA,PRG,G8000H,79,2023-05-2T13:14:0,0,815,0
998,JZ,GIG,EZE,P8000T,86,2023-05-27T17:21:0,0,492,0
166,MH,MAD,WAW,O8000K,34,2023-05-8T9:35:0,3,688,0
558,VR,HND,PRG,H8000W,50,2023-05-3T9:9:0,5,361,0
1427,FI,HND,MAD,F8000H,29,2023-05-21T10:59:0,3,899,0
913,DK,FRA,GIG,Z8000E,24,2023-05-21T7:10:0,-5,830,0
1499,YU,SCL,BRC,V8000P,60,2023-05-11T14:34:0,0,265,0
1099,UV,WAW,PRG,T8000N,27,2023-05-10T22:36:0,2,738,0
1362,LB,FRA,GIG,C8000O,57,2023-05-21T5:45:0,4,475,0
140,HZ,SCL,WAW,I8000Z,75,2023-05-29T20:41:0,2,383,0
3265,AX,BRC,AMS,E8000Q,28,2023-05-9T12:36:0,3,1193,0
3462,VD,HND,BRC,P8000E,86,2023-05-13T22:49:0,-5,668,0
1588,ST,FRA,GIG,D8000C,94,2023-05-20T17:46:0,-4,231,0
2318,BB,BRC,AMS,O8000O,67,2023-05-12T6:58:0,-5,703,0
2406,JL,MAD,EZE,A8000B,82,2023-05-24T10:39:0,-1,94,0
2786,XT,HND,PRG,S8000P,11,2023-05-31T3:39:0,-3,622,0
2901,TP,BRC,WAW,J8000Q,88,2023-05-20T2:21:0,1,508,0
249,EN,EZE,WAW,P8000Y,48,2023-05-20T7:47:0,4,912,0
120,HF,GIG,HND,B8000Z,92,2023-05-4T1:9:0,-2,560,0
2780,FL,HND,EZE,I8000M,91,2023-05-26T22:17:0,-2,269,0
1331,LV,WAW,PRG,Y8000G,6,2023-05-4T15:33:0,4,643,0
332,SA,AMS,PRG,O8000T,47,2023-05-15T0:12:0,-3,820,0
1513,YU,SCL,EZE,B8000S,92,2023-05-26T20:11:0,-2,1151,0
1515,BQ,MAD,EZE,J8000J,27,2023-05-25T5:28:0,3,618,0
1172,GH,HND,EZE,S8000C,33,2023-05-13T8:43:0,2,1044,0
1444,CG,MAD,AMS,R8000Z,7,2023-05-10T10:33:0,-2,169,0
1645,FH,AMS,WAW,W8000A,77,2023-05-12T12:12:0,4,600,0
2253,SZ,BRC,AMS,P8000S,98,2023-05-29T17:53:0,-1,852,0
1093,MX,PRG,AMS,W8000I,15,2023-05-31T17:52:0,1,873,0
362,TH,MAD,GIG,S8000C,36,2023-05-7T20:45:0,3,606,0
1577,VQ,EZE,WAW,E8000H,95,2023-05-27T22:39:0,1,1071,0
3027,WU,WAW,PRG,U8000P,88,2023-05-26T4:20:0,2,360,0
2100,TE,BRC,PRG,K8000D,83,2023-05-20T10:23:0,2,662,0
761,KZ,PRG,FRA,C8000F,34,2023-05-15T5:2:0,-3,1120,0
2057,HC,GIG,WAW,G8000M,56,2023-05-19T19:56:0,-1,131,0
2915,LF,AMS,GIG,X8000H,85,2023-05-7T19:17:0,-1,689,0
2070,YY,WAW,HND,N8000D,95,2023-05-5T19:46:0,-5,826,0
3332,DX,WAW,SCL,B8000O,77,2023-05-12T3:50:0,1,81,0
595,HN,EZE,BRC,E8000O,89,2023-05-29T21:15:0,-1,971,0
1193,ST,MAD,SCL,B8000M,57,2023-05-15T20:26:0,-4,1130,0
1757,IQ,FRA,SCL,B8000P,36,2023-05-27T20:22:0,-4,348,0
2203,WX,BRC,AMS,S8000C,31,2023-05-13T20:18:0,2,977,0
3445,MR,FRA,SCL,I8000B,75,2023-05-13T21:59:0,3,241,0
1588,TN,PRG,BRC,D8000L,96,2023-05-3T8:30:0,1,1178,0
975,EV,BRC,GIG,J8000Z,36,2023-05-6T8:13:0,2,1139,0
1196,AG,MAD,PRG,L8000K,19,2023-05-12T9:3:0,-2,381,0
2113,RF,MAD,FRA,B8000T,28,2023-05-3T10:6:0,4,1092,0
2786,TP,BRC,WAW,F8000W,41,2023-05-11T19:26:0,-1,309,0
2052,PV,WAW,MAD,E8000M,6,2023-05-9T18:35:0,-2,519,0
3030,MJ,PRG,FRA,H8000O,83,2023-05-22T11:34:0,4,143,0
1036,VK,BRC,SCL,B8000W,29,2023-05-10T8:33:0,-4,1008,0
191,ZI,HND,SCL,P8000V,99,2023-05-4T2:40:0,1,455,0
2001,VS,MAD,WAW,O8000H,82,2023-05-6T13:34:0,2,271,0
485,SG,WAW,HND,V8000Z,86,2023-05-18T17:52:0,4,143,0
1518,EV,AMS,GIG,I8000B,57,2023-05-30T14:11:0,0,927,0
155,QL,WAW,PRG,S8000T,1,2023-05-7T22:47:0,2,927,0
374,GS,SCL,EZE,M8000M,76,2023-05-3T5:46:0,-4,1005,0
1470,TK,WAW,BRC,M8000R,99,2023-05-12T2:29:0,-2,758,0
2462,XJ,FRA,MAD,C8000V,46,2023-05-4T21:52:0,-5,723,0
581,LO,MAD,GIG,K8000P,19,2023-05-22T7:40:0,-1,1105,0
2745,EM,SCL,AMS,K8000R,71,2023-05-3T21:5:0,1,514,0
1986,UU,GIG,HND,Z8000P,67,2023-05-17T9:31:0,2,265,0
1595,SF,AMS,HND,I8000L,82,2023-05-10T14:25:0,1,621,0
1225,OV,WAW,EZE,U8000B,52,2023-05-10T10:1:0,-4,290,0
562,VD,GIG,MAD,I8000Y,35,2023-05-9T4:37:0,0,584,0
3133,NO,SCL,PRG,C8000X,35,2023-05-13T22:58:0,0,160,0
866,SA,SCL,AMS,C8000A,86,2023-05-14T22:49:0,2,1163,0
1958,CX,PRG,EZE,C8000Z,8,2023-05-31T7:55:0,5,113,0
485,SL,WAW,MAD,X8000Y,24,2023-05-3T23:18:0,0,840,0
1762,HC,WAW,EZE,K8000K,78,2023-05-15T22:45:0,-3,120,0
3408,SS,FRA,BRC,P8000W,32,2023-05-26T3:31:0,-1,993,0
2870,GZ,GIG,MAD,S8000B,42,2023-05-3T12:39:0,5,521,0
944,XN,PRG,GIG,B8000F,55,2023-05-1T9:50:0,3,825,0
761,WX,MAD,PRG,T8000G,25,2023-05-23T1:20:0,4,207,0
1774,JH,GIG,SCL,B8000Q,86,2023-05-18T23:45:0,-1,342,0
3080,WE,EZE,PRG,E8000O,89,2023-05-13T21:4:0,-2,947,0
1930,SU,SCL,FRA,D8000D,40,2023-05-24T2:3:0,1,397,0
2688,GG,PRG,HND,Y8000R,73,2023-05-19T22:24:0,4,295,0
1542,WH,FRA,BRC,F8000F,90,2023-05-17T10:40:0,0,388,0
1341,GT,EZE,FRA,I8000S,57,2023-05-31T23:35:0,1,437,0
2873,LX,MAD,EZE,U8000G,35,2023-05-6T10:13:0,5,1100,0
589,EU,FRA,EZE,L8000G,39,2023-05-14T9:50:0,4,402,0
1929,QB,PRG,AMS,V8000G,48,2023-05-22T15:15:0,-3,809,0
3367,WE,GIG,WAW,G8000C,36,2023-05-10T19:5:0,5,103,0
2650,AY,PRG,SCL,Y8000M,26,2023-05-13T0:36:0,-1,668,0
214,VW,HND,GIG,L8000G,38,2023-05-12T2:59:0,-2,342,0
1114,UE,HND,EZE,O8000Q,79,2023-05-14T3:23:0,-1,318,0
1270,SX,SCL,BRC,H8000Y,78,2023-05-20T14:17:0,4,815,0
1870,PZ,EZE,AMS,E8000V,32,2023-05-15T8:23:0,-1,244,0
2806,II,AMS,SCL,K8000I,7,2023-05-21T0:37:0,-1,703,0
2156,HH,PRG,HND,N8000S,41,2023-05-4T4:2:0,-4,817,0
2135,RT,FRA,PRG,X8000R,48,2023-05-31T14:25:0,-2,781,0
3473,HB,MAD,WAW,S8000D,50,2023-05-8T12:59:0,4,1200,0
149,QT,AMS,SCL,J8000V,34,2023-05-8T2:58:0,-5,156,0
1792,WT,MAD,BRC,B8000N,66,2023-05-10T7:30:0,-3,216,0
2178,YW,FRA,GIG,H8000S,39,2023-05-15T0:40:0,-2,1198,0
2886,SJ,AMS,HND,O8000E,81,2023-05-31T17:24:0,4,303,0
963,GG,WAW,MAD,W8000C,97,2023-05-12T18:1:0,4,947,0
3055,TE,BRC,WAW,J8000J,43,2023-05-24T20:0:0,-4,1180,0
1859,FJ,BRC,PRG,E8000K,35,2023-05-5T6:47:0,-3,414,0
2232,VM,AMS,FRA,O8000Q,51,2023-05-14T14:47:0,3,440,0
2332,VM,GIG,SCL,C8000V,42,2023-05-4T17:30:0,-1,527,0
2505,WB,BRC,WAW,T8000Q,33,2023-05-9T2:58:0,0,904,0
2010,JI,BRC,EZE,R8000G,94,2023-05-19T16:59:0,-1,522,0
2013,ZH,SCL,PRG,B8000W,35,2023-05-21T16:9:0,5,1034,0
3453,NA,SCL,EZE,V8000K,97,2023-05-25T22:58:0,4,133,0
2950,WY,HND,AMS,O8000C,97,2023-05-22T8:17:0,4,698,0
690,KW,FRA,EZE,Q8000W,7,2023-05-20T0:2:0,0,291,0
1764,XX,HND,FRA,N8000Q,36,2023-05-6T22:20:0,0,702,0
2011,ZU,AMS,WAW,I8000E,77,2023-05-6T16:41:0,5,1023,0
2951,FI,BRC,GIG,M8000F,93,2023-05-31T16:47:0,-5,511,0
590,CP,HND,MAD,C8000H,47,2023-05-23T6:18:0,3,271,0
3336,ZK,AMS,HND,P8000W,80,2023-05-17T7:52:0,3,355,0
2464,SF,PRG,GIG,Y8000A,74,2023-05-29T21:39:0,-5,967,0
2991,YH,WAW,MAD,P8000W,10,2023-05-22T11:57:0,-4,1102,0
2459,YA,BRC,GIG,S8000X,34,2023-05-1T20:36:0,0,1051,0
247,HR,SCL,GIG,O8000X,2,2023-05-13T4:17:0,-3,561,0
2835,LZ,AMS,WAW,W8000M,24,2023-05-6T9:25:0,1,319,0
967,DX,MAD,AMS,L8000F,64,2023-05-6T2:42:0,-5,564,0
992,OE,EZE,AMS,F8000H,77,2023-05-24T0:37:0,-1,107,0
2829,BE,WAW,PRG,A8000V,68,2023-05-21T11:50:0,-2,1094,0
3421,EO,PRG,HND,O8000I,87,2023-05-26T3:22:0,-1,966,0
2912,JB,GIG,AMS,U8000A,93,2023-05-9T20:29:0,-4,552,0
3177,EV,GIG,PRG,O8000K,6,2023-05-9T18:35:0,0,487,0
2943,RN,GIG,BRC,T8000T,66,2023-05-23T0:47:0,4,420,0
2073,XE,MAD,GIG,C8000N,26,2023-05-16T16:9:0,0,655,0
3100,ED,MAD,GIG,S8000Q,9,2023-05-15T12:28:0,3,588,0
1178,DF,GIG,WAW,Z8000N,65,2023-05-29T15:48:0,2,760,0
1767,RF,HND,PRG,G8000C,42,2023-05-4T18:5:0,-5,259,0
2599,HE,HND,PRG,H8000X,49,2023-05-23T15:9:0,0,909,0
139,WD,PRG,HND,N8000N,25,2023-05-30T13:39:0,-4,455,0
2744,WQ,FRA,SCL,K8000U,89,2023-05-20T13:18:0,-3,871,0
2908,TJ,SCL,WAW,L8000N,49,2023-05-8T6:46:0,-5,162,0
813,AA,SCL,EZE,J8000L,29,2023-05-9T10:35:0,2,439,0
2861,XA,GIG,EZE,Y8000A,93,2023-05-8T13:20:0,-2,755,0
3434,AJ,AMS,HND,Q8000U,22,2023-05-17T7:51:0,-5,82,0
1562,HF,EZE,GIG,M8000P,61,2023-05-9T13:47:0,0,943,0
2743,XZ,PRG,AMS,P8000K,31,2023-05-9T21:42:0,3,793,0
2997,LM,FRA,MAD,A8000I,40,2023-05-27T18:5:0,0,1176,0
1224,MS,FRA,HND,G8000R,22,2023-05-10T0:19:0,0,558,0
2940,WC,GIG,PRG,D8000A,33,2023-05-6T17:51:0,1,658,0
1703,RS,SCL,HND,L8000W,29,2023-05-12T12:0:0,-5,1058,0
2213,IA,PRG,EZE,O8000Y,52,2023-05-11T16:45:0,-3,801,0
2091,OH,MAD,SCL,R8000G,4,2023-05-7T4:21:0,-3,256,0
1178,RS,AMS,PRG,J8000O,40,2023-05-25T11:47:0,3,903,0
1106,FV,FRA,EZE,O8000I,58,2023-05-9T12:55:0,3,896,0
2297,XK,PRG,BRC,G8000P,59,2023-05-30T7:34:0,-1,74,0
2149,GW,FRA,AMS,I8000R,5,2023-05-30T17:17:0,5,820,0
1747,ZD,EZE,FRA,Z8000S,35,2023-05-23T19:14:0,0,476,0
1958,DR,BRC,WAW,M8000E,40,2023-05-2T19:0:0,-3,850,0
385,HT,WAW,SCL,F8000X,26,2023-05-22T7:51:0,1,745,0
1430,XM,BRC,HND,V8000V,34,2023-05-19T19:18:0,1,949,0
1122,GW,BRC,FRA,M8000G,71,2023-05-4T5:50:0,1,944,0
2739,BQ,FRA,BRC,C8000I,89,2023-05-8T19:26:0,5,1077,0
1868,SF,WAW,HND,Z8000L,52,2023-05-31T0:10:0,-1,682,0
1091,YQ,PRG,WAW,D8000W,94,2023-05-14T12:1:0,-1,419,0
3433,FT,EZE,SCL,T8000Y,1,2023-05-9T4:45:0,-4,1097,0
1932,DG,AMS,WAW,V8000S,99,2023-05-10T2:12:0,0,257,0
2642,OY,GIG,BRC,Z8000L,81,2023-05-6T6:46:0,-3,428,0
3334,QO,MAD,AMS,S8000J,4,2023-05-27T8:28:0,2,235,0
2653,PR,WAW,FRA,X8000H,86,2023-05-22T14:25:0,2,893,0
1129,RU,EZE,HND,Z8000A,96,2023-05-21T8:23:0,4,717,0
3003,AN,BRC,SCL,S8000I,74,2023-05-11T10:29:0,4,1130,0
739,TL,EZE,BRC,I8000C,67,2023-05-25T7:42:0,-2,457,0
356,VN,HND,PRG,Y8000V,73,2023-05-31T19:50:0,-4,936,0
971,KJ,MAD,WAW,R8000P,68,2023-05-13T21:38:0,-4,195,0
3281,ZB,GIG,BRC,M8000G,42,2023-05-12T10:24:0,3,263,0
2603,CU,GIG,AMS,M8000G,32,2023-05-23T21:55:0,5,130,0
2317,ND,EZE,GIG,K8000N,34,2023-05-5T21:6:0,-4,76,0
1580,YF,FRA,WAW,S8000R,63,2023-05-31T9:20:0,-5,482,0
3442,KO,PRG,GIG,C8000K,43,2023-05-4T17:53:0,-4,595,0
139,AC,MAD,EZE,T8000Y,12,2023-05-27T19:37:0,2,695,0
3033,CR,EZE,MAD,H8000Q,71,2023-05-2T3:27:0,-2,829,0
1798,FE,SCL,HND,G8000Y,67,2023-05-6T8:12:0,4,884,0
289,NC,GIG,MAD,J8000N,64,2023-05-8T21:34:0,1,654,0
1212,CI,MAD,HND,U8000F,5,2023-05-14T7:23:0,5,638,0
1597,RZ,BRC,SCL,Q8000S,85,2023-05-3T5:9:0,0,214,0
2716,QP,AMS,SCL,U8000J,29,2023-05-11T2:51:0,-4,1081,0
1284,VF,AMS,GIG,V8000K,60,2023-05-30T3:16:0,-3,638,0
2435,AV,HND,FRA,O8000V,64,2023-05-2T0:30:0,-5,892,0
1472,OJ,BRC,FRA,U8000Z,44,2023-05-15T13:22:0,5,437,0
1823,MM,SCL,AMS,N8000T,94,2023-05-5T11:17:0,-5,1147,0
3353,XK,PRG,BRC,V8000R,93,2023-05-11T21:6:0,2,920,0
1057,OX,AMS,SCL,D8000F,90,2023-05-24T16:45:0,-1,752,0
1348,XD,EZE,BRC,U8000Y,18,2023-05-13T14:41:0,1,187,0
1874,ZD,FRA,WAW,R8000V,93,2023-05-26T13:5:0,-3,238,0
1781,UY,BRC,FRA,U8000J,93,2023-05-20T19:39:0,-5,577,0
2201,CT,EZE,BRC,Z8000F,15,2023-05-24T3:39:0,4,1008,0
612,AE,FRA,EZE,L8000G,41,2023-05-21T18:53:0,-3,834,0
2996,WG,MAD,PRG,U8000E,26,2023-05-2T17:25:0,-4,223,0
3257,OF,AMS,FRA,I8000Z,27,2023-05-30T9:23:0,-4,845,0
213,FT,BRC,HND,X8000D,34,2023-05-5T9:45:0,0,1150,0
1588,PL,BRC,PRG,C8000M,92,2023-05-23T13:46:0,0,1144,0
1274,KX,GIG,EZE,C8000W,46,2023-05-13T14:38:0,-1,916,0
1023,VA,SCL,WAW,T8000R,68,2023-05-21T12:42:0,1,175,0
2126,TH,HND,BRC,A8000E,25,2023-05-12T4:43:0,-3,396,0
3189,AO,HND,AMS,A8000D,63,2023-05-11T11:54:0,-5,825,0
2410,EC,SCL,BRC,X8000H,9,2023-05-26T22:11:0,-2,969,0
1956,UO,HND,FRA,Q8000T,11,2023-05-19T6:14:0,5,1199,0
635,KO,FRA,SCL,Y8000N,84,2023-05-20T14:7:0,4,848,0
2074,KT,GIG,EZE,V8000A,69,2023-05-11T0:46:0,2,1058,0
1424,NW,AMS,FRA,V8000R,8,2023-05-25T11:52:0,-4,882,0
